Style_No,Pack_Qty,Product,Fabric_Type,Order_Category,Country,Price,Quantity,Pre,Temp,CCI,Order_Month
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Poland,1.48,6000,28.13,11.67,97.61638,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Turkey,1.48,480,25.75,14.38,95.83855,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United States,1.48,7230,45.3,10.66,96.78831,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Australia,1.43,360,46.14,22.59,97.90852,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,China,1.43,360,27.37,8.36,93.16306,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Italy,1.43,16164,51.87,16.4,97.59904,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Mexico,1.43,684,63.76,21.71,101.2057,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Poland,1.43,19152,28.13,11.67,97.61638,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Sweden,1.43,1836,54.58,5.28,93.34894,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Turkey,1.43,1116,25.75,14.38,95.83855,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United Kingdom,1.43,1404,157.3,11.64,92.31344,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United States,1.43,9972,45.3,10.66,96.78831,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,India,1.45,1800,108.63,25.18,99.96684,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Italy,1.45,5895,51.87,16.4,97.59904,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Turkey,1.45,405,25.75,14.38,95.83855,10
BOBO TIGHTS,3,TIGHTS,RIB,STORE,Japan,1.56,876,93.34,14.28,96.89653,10
BOBO TIGHTS,3,TIGHTS,RIB,STORE,South Korea,1.56,324,84.23,13.67,98.25504000000001,10
TOBIE LS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Australia,1.65,1740,46.14,22.59,97.90852,10
TOBIE LS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Chile,1.65,3420,49.4,9.2,95.42046,10
TOBIE LS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,South Africa,1.65,2355,25.29,21.43,97.89985,10
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Australia,1.29,1785,46.14,22.59,97.90852,10
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Chile,1.29,3945,49.4,9.2,95.42046,10
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,South Africa,1.29,1515,25.29,21.43,97.89985,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Australia,1.2,1440,46.14,22.59,97.90852,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,China,1.2,176,27.37,8.36,93.16306,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,India,1.2,3200,108.63,25.18,99.96684,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Japan,1.2,7104,93.34,14.28,96.89653,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Mexico,1.2,6448,63.76,21.71,101.2057,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,South Korea,1.2,2496,84.23,13.67,98.25504000000001,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Turkey,1.2,3440,25.75,14.38,95.83855,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Australia,1.71,750,46.14,22.59,97.90852,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,China,1.71,750,27.37,8.36,93.16306,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,India,1.71,2250,108.63,25.18,99.96684,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Japan,1.71,5250,93.34,14.28,96.89653,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Mexico,1.71,5100,63.76,21.71,101.2057,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,South Korea,1.71,2250,84.23,13.67,98.25504000000001,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Sweden,1.71,17100,54.58,5.28,93.34894,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Turkey,1.71,3000,25.75,14.38,95.83855,10
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,United Kingdom,1.71,12900,157.3,11.64,92.31344,10
ALGOT BODY,3,BODY,RIB,STORE,Denmark,1.98,10824,60.41,12.22,95.77722,10
ALGOT BODY,3,BODY,RIB,STORE,Turkey,1.98,4884,25.75,14.38,95.83855,10
ALGOT BODY,3,BODY,RIB,ONLINE,Australia,1.89,330,46.14,22.59,97.90852,10
ALGOT BODY,3,BODY,RIB,ONLINE,China,1.89,330,27.37,8.36,93.16306,10
ALGOT BODY,3,BODY,RIB,ONLINE,India,1.89,4950,108.63,25.18,99.96684,10
ALGOT BODY,3,BODY,RIB,ONLINE,Italy,1.89,15345,51.87,16.4,97.59904,10
ALGOT BODY,3,BODY,RIB,ONLINE,Mexico,1.89,792,63.76,21.71,101.2057,10
ALGOT BODY,3,BODY,RIB,ONLINE,Turkey,1.89,1155,25.75,14.38,95.83855,10
ALGOT BODY,3,BODY,RIB,ONLINE,United States,1.89,12408,45.3,10.66,96.78831,10
ALGOT BODY,3,BODY,RIB,ONLINE,Australia,1.78,300,46.14,22.59,97.90852,10
ALGOT BODY,3,BODY,RIB,ONLINE,China,1.78,300,27.37,8.36,93.16306,10
ALGOT BODY,3,BODY,RIB,ONLINE,India,1.78,3000,108.63,25.18,99.96684,10
ALGOT BODY,3,BODY,RIB,ONLINE,Turkey,1.78,1890,25.75,14.38,95.83855,10
BOBO TIGHTS,3,TIGHTS,RIB,STORE,India,1.53,13560,108.63,25.18,99.96684,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Australia,1.33,600,46.14,22.59,97.90852,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,India,1.33,1800,108.63,25.18,99.96684,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Italy,1.33,11160,51.87,16.4,97.59904,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Mexico,1.33,2700,63.76,21.71,101.2057,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Sweden,1.33,10260,54.58,5.28,93.34894,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Turkey,1.33,840,25.75,14.38,95.83855,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,United Kingdom,1.33,7740,157.3,11.64,92.31344,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Australia,1.85,70,46.14,22.59,97.90852,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,China,1.85,70,27.37,8.36,93.16306,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Mexico,1.85,427,63.76,21.71,101.2057,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Poland,1.85,7000,28.13,11.67,97.61638,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,United States,1.85,5173,45.3,10.66,96.78831,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Australia,1.85,70,46.14,22.59,97.90852,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,China,1.85,70,27.37,8.36,93.16306,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Mexico,1.85,427,63.76,21.71,101.2057,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Poland,1.85,7000,28.13,11.67,97.61638,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,United States,1.85,5173,45.3,10.66,96.78831,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Australia,1.33,600,46.14,22.59,97.90852,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,India,1.33,2400,108.63,25.18,99.96684,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Italy,1.33,11160,51.87,16.4,97.59904,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Mexico,1.33,1140,63.76,21.71,101.2057,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Sweden,1.33,13680,54.58,5.28,93.34894,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Turkey,1.33,840,25.75,14.38,95.83855,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,United Kingdom,1.33,10320,157.3,11.64,92.31344,10
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,United States,1.33,16860,45.3,10.66,96.78831,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,STORE,India,1.26,11184,108.63,25.18,99.96684,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Australia,1.43,360,46.14,22.59,97.90852,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,China,1.43,360,27.37,8.36,93.16306,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Italy,1.43,13464,51.87,16.4,97.59904,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Mexico,1.43,1152,63.76,21.71,101.2057,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Sweden,1.43,10404,54.58,5.28,93.34894,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Turkey,1.43,936,25.75,14.38,95.83855,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United Kingdom,1.43,7848,157.3,11.64,92.31344,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United States,1.43,18036,45.3,10.66,96.78831,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Australia,1.48,330,46.14,22.59,97.90852,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,China,1.48,330,27.37,8.36,93.16306,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Italy,1.48,12573,51.87,16.4,97.59904,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Mexico,1.48,627,63.76,21.71,101.2057,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Sweden,1.48,11220,54.58,5.28,93.34894,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Turkey,1.48,858,25.75,14.38,95.83855,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United Kingdom,1.48,8448,157.3,11.64,92.31344,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,United States,1.48,9141,45.3,10.66,96.78831,10
ALGOT BODY,3,BODY,RIB,ONLINE,Australia,1.89,270,46.14,22.59,97.90852,10
ALGOT BODY,3,BODY,RIB,ONLINE,China,1.89,270,27.37,8.36,93.16306,10
ALGOT BODY,3,BODY,RIB,ONLINE,Italy,1.89,10233,51.87,16.4,97.59904,10
ALGOT BODY,3,BODY,RIB,ONLINE,Japan,1.89,3240,93.34,14.28,96.89653,10
ALGOT BODY,3,BODY,RIB,ONLINE,Turkey,1.89,783,25.75,14.38,95.83855,10
ALGOT 2P CAP,2,CAP,RIB,STORE,South Africa,0.98,144,25.29,21.43,97.89985,10
ALGOT 2P CAP,2,CAP,RIB,STORE,India,1.0,1072,108.63,25.18,99.96684,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Australia,1.85,90,46.14,22.59,97.90852,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Italy,1.85,8316,51.87,16.4,97.59904,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Mexico,1.85,396,63.76,21.71,101.2057,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Poland,1.85,10800,28.13,11.67,97.61638,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Sweden,1.85,4752,54.58,5.28,93.34894,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Turkey,1.85,684,25.75,14.38,95.83855,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,United Kingdom,1.85,8748,157.3,11.64,92.31344,10
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,United States,1.85,8604,45.3,10.66,96.78831,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Australia,1.85,90,46.14,22.59,97.90852,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Italy,1.85,8316,51.87,16.4,97.59904,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Mexico,1.85,396,63.76,21.71,101.2057,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Poland,1.85,10800,28.13,11.67,97.61638,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Sweden,1.85,4752,54.58,5.28,93.34894,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,Turkey,1.85,684,25.75,14.38,95.83855,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,United Kingdom,1.85,8748,157.3,11.64,92.31344,10
LS RIB SET,1,TROUSERS,RIB,ONLINE,United States,1.85,8604,45.3,10.66,96.78831,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Australia,1.25,980,46.14,22.59,97.90852,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,China,1.25,140,27.37,8.36,93.16306,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,India,1.25,19600,108.63,25.18,99.96684,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Italy,1.25,12852,51.87,16.4,97.59904,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Japan,1.25,2226,93.34,14.28,96.89653,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Mexico,1.25,6216,63.76,21.71,101.2057,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,South Korea,1.25,574,84.23,13.67,98.25504000000001,10
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Turkey,1.25,1148,25.75,14.38,95.83855,10
TOBIE LS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Australia,1.48,5916,46.14,22.59,97.90852,10
TOBIE LS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Chile,1.48,11664,49.4,9.2,95.42046,10
TOBIE LS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,South Africa,1.48,7908,25.29,21.43,97.89985,10
ALGOT 3P TIGHTS,3,TIGHTS,RIB,STORE,South Africa,1.51,648,25.29,21.43,97.89985,10
ALGOT 2P CAP,2,CAP,RIB,STORE,South Africa,0.92,332,50.63,20.94,98.40207,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Australia,1.76,150,44.97,24.09,97.76584,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,India,1.76,1425,15.69,21.81,99.86216,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Italy,1.76,18270,105.69,10.81,98.51807,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Japan,1.76,1710,96.64,10.13,96.85,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Mexico,1.76,2115,49.8,18.2,101.7086,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,South Korea,1.76,705,59.93,9.46,98.21608,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Sweden,1.76,12945,44.55,-0.46,93.55853,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Turkey,1.76,1515,46.99,9.22,96.2067,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Australia,1.76,150,44.97,24.09,97.76584,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,India,1.76,1425,15.69,21.81,99.86216,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Italy,1.76,18270,105.69,10.81,98.51807,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Japan,1.76,1710,96.64,10.13,96.85,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Mexico,1.76,2115,49.8,18.2,101.7086,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,South Korea,1.76,705,59.93,9.46,98.21608,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Sweden,1.76,12945,44.55,-0.46,93.55853,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Turkey,1.76,1515,46.99,9.22,96.2067,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Poland,1.84,1200,23.4,4.2,97.80351,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Poland,1.84,1200,23.4,4.2,97.80351,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Australia,1.8,220,44.97,24.09,97.76584,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,India,1.8,1260,15.69,21.81,99.86216,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Italy,1.8,12922,105.69,10.81,98.51807,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Japan,1.8,1974,96.64,10.13,96.85,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Mexico,1.8,6770,49.8,18.2,101.7086,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,South Korea,1.8,826,59.93,9.46,98.21608,11
LS RIB SET,1,T-SHIRTS,RIB,ONLINE,Turkey,1.8,1078,46.99,9.22,96.2067,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Australia,1.8,220,44.97,24.09,97.76584,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,India,1.8,1260,15.69,21.81,99.86216,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Italy,1.8,12922,105.69,10.81,98.51807,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Japan,1.8,1974,96.64,10.13,96.85,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Mexico,1.8,6770,49.8,18.2,101.7086,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,South Korea,1.8,826,59.93,9.46,98.21608,11
LS RIB SET,1,TROUSERS,RIB,ONLINE,Turkey,1.8,1078,46.99,9.22,96.2067,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Australia,1.29,2520,44.97,24.09,97.76584,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,Chile,1.29,4428,34.65,12.6,95.4294,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,STORE,South Africa,1.29,2448,50.63,20.94,98.40207,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,Australia,1.18,2925,44.97,24.09,97.76584,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,India,1.18,450,15.69,21.81,99.86216,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,Japan,1.18,4365,96.64,10.13,96.85,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,Mexico,1.18,15885,49.8,18.2,101.7086,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,South Korea,1.18,1485,59.93,9.46,98.21608,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,Sweden,1.18,10125,44.55,-0.46,93.55853,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,Turkey,1.18,2880,46.99,9.22,96.2067,11
TP BERTIL SS SB,3,T-SHIRTS,SINGLE JERSEY,ONLINE,United Kingdom,1.18,10125,176.56,8.28,92.73724,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Australia,1.2,928,44.97,24.09,97.76584,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,China,1.2,176,25.44,2.31,93.30471999999999,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,India,1.2,12800,15.69,21.81,99.86216,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Italy,1.2,19072,105.69,10.81,98.51807,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Japan,1.2,3808,96.64,10.13,96.85,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Mexico,1.2,8528,49.8,18.2,101.7086,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,South Korea,1.2,992,59.93,9.46,98.21608,11
TP BERTIL SS SB,1,T-SHIRTS,SINGLE JERSEY,ONLINE,Turkey,1.2,1728,46.99,9.22,96.2067,11
TOBIE LS SB,1,T-SHIRTS,SINGLE JERSEY,STORE,United States,1.45,1629,59.44,2.68,96.854,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Australia,0.89,220,44.97,24.09,97.76584,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,China,0.89,220,25.44,2.31,93.30471999999999,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Mexico,0.89,572,49.8,18.2,101.7086,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Sweden,0.89,10098,44.55,-0.46,93.55853,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Turkey,0.89,1804,46.99,9.22,96.2067,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,United Kingdom,0.89,8822,176.56,8.28,92.73724,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,United States,0.89,13816,59.44,2.68,96.854,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Australia,0.89,140,44.97,24.09,97.76584,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,China,0.89,140,25.44,2.31,93.30471999999999,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Italy,0.89,5320,105.69,10.81,98.51807,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Turkey,0.89,448,46.99,9.22,96.2067,11
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Australia,1.4,600,44.97,24.09,97.76584,11
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,India,1.4,2400,15.69,21.81,99.86216,11
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Japan,1.4,6000,96.64,10.13,96.85,11
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Mexico,1.4,1680,49.8,18.2,101.7086,11
BOBO TIGHTS,5,TIGHTS,RIB,ONLINE,Turkey,1.4,1860,46.99,9.22,96.2067,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Australia,1.67,750,44.97,24.09,97.76584,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,China,1.67,750,25.44,2.31,93.30471999999999,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,India,1.67,1650,15.69,21.81,99.86216,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Japan,1.67,5775,96.64,10.13,96.85,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Mexico,1.67,2100,49.8,18.2,101.7086,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,South Korea,1.67,1725,59.93,9.46,98.21608,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,Turkey,1.67,2325,46.99,9.22,96.2067,11
ALGOT 5P BODY SS,5,BODY,RIB,ONLINE,United Kingdom,1.67,16125,176.56,8.28,92.73724,11
ALGOT BODY,3,BODY,RIB,ONLINE,Australia,1.67,480,44.97,24.09,97.76584,11
ALGOT BODY,3,BODY,RIB,ONLINE,China,1.67,480,25.44,2.31,93.30471999999999,11
ALGOT BODY,3,BODY,RIB,ONLINE,India,1.67,4800,15.69,21.81,99.86216,11
ALGOT BODY,3,BODY,RIB,ONLINE,Japan,1.67,3648,96.64,10.13,96.85,11
ALGOT BODY,3,BODY,RIB,ONLINE,Mexico,1.67,2016,49.8,18.2,101.7086,11
ALGOT BODY,3,BODY,RIB,ONLINE,South Korea,1.67,1152,59.93,9.46,98.21608,11
ALGOT BODY,3,BODY,RIB,ONLINE,Sweden,1.67,11520,44.55,-0.46,93.55853,11
ALGOT BODY,3,BODY,RIB,ONLINE,Turkey,1.67,2064,46.99,9.22,96.2067,11
ALGOT BODY,3,BODY,RIB,ONLINE,United Kingdom,1.67,12480,176.56,8.28,92.73724,11
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,China,1.42,120,25.44,2.31,93.30471999999999,11
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,Poland,1.42,14604,23.4,4.2,97.80351,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Australia,1.78,550,44.97,24.09,97.76584,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Italy,1.78,10120,105.69,10.81,98.51807,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Japan,1.78,2365,96.64,10.13,96.85,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Mexico,1.78,880,49.8,18.2,101.7086,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,South Korea,1.78,935,59.93,9.46,98.21608,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Sweden,1.78,15675,44.55,-0.46,93.55853,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Turkey,1.78,880,46.99,9.22,96.2067,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,United Kingdom,1.78,11825,176.56,8.28,92.73724,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,United States,1.78,12870,59.44,2.68,96.854,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Australia,1.78,550,44.97,24.09,97.76584,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Japan,1.78,2365,96.64,10.13,96.85,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Mexico,1.78,880,49.8,18.2,101.7086,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,South Korea,1.78,935,59.93,9.46,98.21608,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,Turkey,1.78,2145,46.99,9.22,96.2067,11
ALGOT 5P BODY LS,5,BODY,RIB,ONLINE,United States,1.78,12870,59.44,2.68,96.854,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,India,0.96,1200,15.69,21.81,99.86216,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Italy,0.96,3324,105.69,10.81,98.51807,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Mexico,0.96,144,49.8,18.2,101.7086,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Poland,0.96,3600,23.4,4.2,97.80351,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,Turkey,0.96,276,46.99,9.22,96.2067,11
ALGOT 2P CAP,2,CAP,RIB,ONLINE,United States,0.96,3456,59.44,2.68,96.854,11
ALGOT BODY,3,BODY,RIB,ONLINE,Italy,1.92,4158,105.69,10.81,98.51807,11
ALGOT BODY,3,BODY,RIB,ONLINE,Japan,1.92,4500,96.64,10.13,96.85,11
ALGOT BODY,3,BODY,RIB,ONLINE,Turkey,1.92,342,46.99,9.22,96.2067,11
ALGOT BODY,3,BODY,RIB,ONLINE,Italy,1.89,3324,105.69,10.81,98.51807,11
ALGOT BODY,3,BODY,RIB,ONLINE,Turkey,1.89,276,46.99,9.22,96.2067,11
ALGOT 3P TIGHTS,3,TIGHTS,RIB,ONLINE,India,1.45,600,15.69,21.81,99.86216,11
